"","country","gender","health","happy","id","news","internet","polintr","cptppola","trstplt","trstprt","trstsci","vote","trstprl","lrscale","stfdem","stfhlth","stfedu","freehms","hmsacld","atcherp","agea","education","unemployd","partnr_educ","happy_scaled","health_centered"
"7744","FI","Male",3,9,21384,60,5,2,2,8,8,8,1,8,1,8,9,9,2,1,8,78,113,0,213,0.906354018105718,0.753992015968064
"7745","FI","Male",2,9,21386,90,2,2,4,8,8,9,1,8,4,8,8,9,2,2,9,81,800,0,720,0.906354018105718,-0.246007984031936
"7746","FI","Female",2,7,21391,30,5,3,2,4,5,9,1,8,3,9,3,4,1,1,3,25,720,0,313,-0.0676980808178235,-0.246007984031936
"7747","FI","Female",3,10,21394,60,5,2,1,7,6,8,1,7,10,8,7,8,3,5,8,70,323,0,113,1.39338006756749,0.753992015968064
"7748","FI","Male",1,9,21406,120,5,1,4,6,7,8,1,8,3,9,9,9,2,2,8,67,323,0,323,0.906354018105718,-1.24600798403194
"7749","FI","Male",3,8,21412,100,1,4,2,5,4,3,1,2,3,6,2,4,2,4,6,81,113,0,NA,0.419327968643947,0.753992015968064
"7750","FI","Female",2,9,21419,90,5,3,2,7,7,8,1,8,9,7,NA,9,1,1,9,76,720,0,520,0.906354018105718,-0.246007984031936
"7751","FI","Male",2,9,21425,30,1,3,1,3,4,8,1,4,4,8,8,9,2,2,6,71,113,0,313,0.906354018105718,-0.246007984031936
"7752","FI","Female",1,8,21443,15,5,3,2,5,4,7,1,7,6,5,8,8,2,3,3,41,620,0,NA,0.419327968643947,-1.24600798403194
"7753","FI","Female",2,8,21473,60,5,2,2,7,7,8,1,8,6,8,7,8,1,1,7,29,313,0,NA,0.419327968643947,-0.246007984031936
"7754","FI","Female",2,10,21503,30,5,1,4,7,7,10,1,9,1,10,10,8,1,1,9,49,213,0,720,1.39338006756749,-0.246007984031936
"7755","FI","Male",2,9,21525,60,5,2,2,7,6,7,1,8,8,8,7,7,1,3,6,32,720,0,720,0.906354018105718,-0.246007984031936
"7756","FI","Male",1,8,21531,15,5,2,2,9,9,9,3,9,4,9,8,9,1,1,9,20,313,0,NA,0.419327968643947,-1.24600798403194
"7757","FI","Male",1,10,21564,60,5,3,3,8,7,10,1,8,6,10,7,8,1,1,8,24,313,0,NA,1.39338006756749,-1.24600798403194
"7758","FI","Male",3,7,21581,60,1,4,1,5,4,8,2,8,8,7,7,8,2,4,2,74,113,0,NA,-0.0676980808178235,0.753992015968064
"7759","FI","Male",3,10,21586,60,2,2,2,7,5,10,1,9,8,6,7,9,5,4,7,86,323,0,423,1.39338006756749,0.753992015968064
"7760","FI","Male",2,7,21608,10,5,2,3,7,8,8,2,8,6,7,7,6,2,3,7,21,323,0,NA,-0.0676980808178235,-0.246007984031936
"7761","FI","Male",3,10,21609,60,5,2,2,3,3,4,1,3,7,6,8,8,3,4,4,67,323,0,323,1.39338006756749,0.753992015968064
"7762","FI","Female",2,7,21620,20,5,2,4,5,5,9,3,7,4,8,7,9,1,1,4,16,213,0,NA,-0.0676980808178235,-0.246007984031936
"7763","FI","Male",2,7,21633,90,5,2,3,3,3,5,2,3,3,8,6,9,2,2,3,51,323,0,620,-0.0676980808178235,-0.246007984031936
"7764","FI","Female",2,10,21635,5,5,4,2,9,8,8,1,9,5,10,8,7,1,2,6,43,610,0,610,1.39338006756749,-0.246007984031936
"7765","FI","Male",3,9,21654,30,5,2,3,8,8,9,1,9,4,8,7,9,2,2,8,47,710,0,720,0.906354018105718,0.753992015968064
"7766","FI","Female",3,9,21656,60,5,4,2,6,6,8,1,8,8,9,8,9,1,2,8,67,520,0,NA,0.906354018105718,0.753992015968064
"7767","FI","Female",2,7,21678,30,5,2,2,4,4,9,1,7,2,8,6,8,1,1,7,30,720,0,313,-0.0676980808178235,-0.246007984031936
"7768","FI","Male",2,5,21709,30,5,2,3,2,2,7,2,4,NA,4,4,5,2,3,5,56,720,0,323,-1.04175017974137,-0.246007984031936
"7769","FI","Male",3,9,21736,10,5,3,2,8,8,8,1,9,6,9,7,9,2,2,7,27,323,0,620,0.906354018105718,0.753992015968064
"7770","FI","Female",2,6,21746,60,2,2,2,8,6,9,1,8,3,6,8,8,2,2,8,64,610,0,NA,-0.554724130279594,-0.246007984031936
"7771","FI","Male",2,9,21752,30,5,2,3,8,8,7,3,8,5,8,9,9,2,3,6,15,113,0,NA,0.906354018105718,-0.246007984031936
"7772","FI","Female",1,9,21757,30,5,2,2,7,5,9,1,7,6,7,7,8,1,1,8,25,313,0,NA,0.906354018105718,-1.24600798403194
"7773","FI","Male",2,8,21759,90,5,4,3,1,3,7,2,3,5,7,7,9,2,3,5,55,323,0,NA,0.419327968643947,-0.246007984031936
"7774","FI","Female",2,9,21799,30,5,3,2,8,6,8,1,7,5,8,7,8,2,2,8,37,323,0,610,0.906354018105718,-0.246007984031936
"7775","FI","Female",2,10,21802,120,5,2,2,7,7,9,1,6,7,7,8,8,1,4,8,69,520,0,323,1.39338006756749,-0.246007984031936
"7776","FI","Female",2,8,21805,45,5,3,1,6,5,8,1,7,7,9,8,9,1,2,9,69,520,0,NA,0.419327968643947,-0.246007984031936
"7777","FI","Male",1,9,21811,120,5,2,2,6,6,7,1,7,8,7,8,9,3,4,5,61,323,0,610,0.906354018105718,-1.24600798403194
"7778","FI","Female",2,9,21828,30,5,1,2,6,5,7,1,5,8,8,6,8,4,5,6,72,520,0,323,0.906354018105718,-0.246007984031936
"7779","FI","Female",2,10,21853,10,5,3,2,9,8,10,1,9,8,7,10,8,1,1,5,31,323,0,323,1.39338006756749,-0.246007984031936
"7780","FI","Female",2,9,21874,60,2,2,2,7,7,8,2,7,7,8,8,8,1,2,9,73,520,0,NA,0.906354018105718,-0.246007984031936
"7781","FI","Male",2,6,21886,5,5,4,3,4,5,6,1,8,6,8,6,8,2,2,2,24,313,0,NA,-0.554724130279594,-0.246007984031936
"7782","FI","Male",2,10,21920,30,5,3,2,7,6,8,1,7,6,8,9,9,2,3,5,47,323,0,620,1.39338006756749,-0.246007984031936
"7783","FI","Female",1,9,21931,15,5,2,2,7,7,9,1,7,5,9,7,9,1,1,7,33,610,0,323,0.906354018105718,-1.24600798403194
"7784","FI","Male",3,8,21938,90,5,2,3,3,4,7,1,6,4,8,8,7,2,1,7,40,313,0,323,0.419327968643947,0.753992015968064
"7785","FI","Male",1,9,21950,60,5,3,3,3,3,7,2,3,5,7,7,7,2,2,7,73,520,0,323,0.906354018105718,-1.24600798403194
"7786","FI","Female",2,10,21958,120,5,2,2,7,8,8,1,8,6,8,9,8,1,1,8,50,323,0,710,1.39338006756749,-0.246007984031936
"7787","FI","Male",3,8,21978,30,5,2,2,8,7,10,2,9,5,8,8,6,1,1,8,30,313,0,NA,0.419327968643947,0.753992015968064
"7788","FI","Male",2,8,21981,180,5,1,4,5,6,9,1,7,6,9,7,8,1,1,7,63,800,0,610,0.419327968643947,-0.246007984031936
"7789","FI","Male",3,9,21991,30,3,2,3,7,7,10,1,8,4,9,9,9,1,1,7,65,323,0,NA,0.906354018105718,0.753992015968064
"7790","FI","Male",2,9,21992,60,5,1,4,7,7,9,1,7,6,8,6,9,3,4,7,50,610,0,NA,0.906354018105718,-0.246007984031936
"7791","FI","Female",2,8,22013,30,5,4,1,5,5,4,2,5,5,5,8,7,2,4,6,63,323,0,323,0.419327968643947,-0.246007984031936
"7792","FI","Male",1,6,22026,90,5,2,3,0,0,8,1,0,5,7,4,6,2,4,3,35,323,1,NA,-0.554724130279594,-1.24600798403194
"7793","FI","Female",3,8,22043,90,5,3,1,2,1,10,2,3,5,8,5,7,1,1,7,67,113,0,NA,0.419327968643947,0.753992015968064
"7794","FI","Female",1,8,22044,5,5,2,2,6,6,6,3,6,5,9,7,8,1,1,6,16,213,0,NA,0.419327968643947,-1.24600798403194
"7795","FI","Female",3,7,22047,10,4,3,2,2,2,8,1,5,8,7,8,5,2,2,7,60,620,0,NA,-0.0676980808178235,0.753992015968064
"7796","FI","Female",2,8,22053,0,5,3,3,4,4,8,1,4,4,6,8,4,1,1,8,25,323,0,NA,0.419327968643947,-0.246007984031936
"7797","FI","Male",3,8,22081,30,5,2,2,6,7,9,1,7,4,7,8,9,1,1,8,63,720,0,113,0.419327968643947,0.753992015968064
"7798","FI","Female",2,9,22109,30,5,2,2,7,8,9,1,10,8,10,9,9,1,1,8,52,720,0,NA,0.906354018105718,-0.246007984031936
"7799","FI","Male",1,8,22123,60,5,2,2,7,7,9,1,8,8,8,8,8,2,3,8,59,520,0,323,0.419327968643947,-1.24600798403194
"7800","FI","Male",3,8,22145,60,5,2,2,8,7,7,1,8,9,9,8,9,2,1,8,55,720,0,323,0.419327968643947,0.753992015968064
"7801","FI","Male",2,7,22152,30,5,2,2,6,6,6,1,6,8,8,8,8,2,2,5,21,323,0,NA,-0.0676980808178235,-0.246007984031936
"7802","FI","Male",2,8,22176,60,5,2,2,6,6,9,2,7,6,7,8,8,1,2,7,40,610,0,323,0.419327968643947,-0.246007984031936
"7803","FI","Female",2,10,22187,90,5,2,2,8,8,9,1,9,8,8,7,10,4,2,6,53,520,0,520,1.39338006756749,-0.246007984031936
"7804","FI","Male",2,7,22197,0,5,2,2,7,6,7,3,7,5,8,8,8,2,2,6,17,213,0,NA,-0.0676980808178235,-0.246007984031936
"7805","FI","Male",2,10,22228,90,5,1,3,7,7,9,1,7,8,9,9,8,2,4,8,52,323,0,323,1.39338006756749,-0.246007984031936
"7806","FI","Female",2,8,22230,60,5,2,2,8,7,9,1,8,5,8,7,8,2,1,9,67,520,0,NA,0.419327968643947,-0.246007984031936
"7807","FI","Female",3,5,22233,10,1,2,1,1,5,5,1,3,10,8,8,10,4,4,7,83,113,0,113,-1.04175017974137,0.753992015968064
"7808","FI","Male",5,8,22238,30,4,2,3,5,3,7,1,5,8,6,6,8,1,4,8,64,323,0,NA,0.419327968643947,2.75399201596806
"7809","FI","Female",3,9,22273,15,5,2,3,6,6,8,1,8,4,8,8,9,1,1,8,39,620,0,520,0.906354018105718,0.753992015968064
"7810","FI","Female",2,9,22274,180,5,1,2,8,7,8,1,6,8,7,6,8,4,4,9,77,213,0,323,0.906354018105718,-0.246007984031936
"7811","FI","Male",2,9,22292,10,5,3,3,7,7,9,1,7,6,6,8,8,1,1,7,33,610,0,610,0.906354018105718,-0.246007984031936
"7812","FI","Male",2,9,22294,30,5,2,3,5,5,8,1,7,9,9,8,9,2,2,6,37,323,0,323,0.906354018105718,-0.246007984031936
"7813","FI","Male",2,10,22300,60,5,2,3,5,5,7,3,6,6,10,7,7,3,4,9,60,610,0,NA,1.39338006756749,-0.246007984031936
"7814","FI","Male",1,9,22311,30,5,2,3,5,5,9,1,7,4,7,7,8,1,5,3,20,313,0,NA,0.906354018105718,-1.24600798403194
"7815","FI","Female",2,8,22316,30,5,3,2,5,5,8,3,6,3,6,7,7,1,1,7,17,113,0,NA,0.419327968643947,-0.246007984031936
"7816","FI","Female",2,9,22319,10,2,2,1,7,7,8,1,8,5,8,10,9,5,3,9,60,323,0,323,0.906354018105718,-0.246007984031936
"7817","FI","Male",2,9,22324,60,5,3,3,3,3,9,1,6,0,7,9,9,1,1,5,65,720,0,610,0.906354018105718,-0.246007984031936
"7818","FI","Female",1,9,22335,30,5,3,2,8,8,8,1,8,NA,8,9,9,2,1,8,46,720,0,NA,0.906354018105718,-1.24600798403194
"7819","FI","Male",3,8,22346,90,4,2,2,8,7,8,1,7,9,9,9,9,1,3,7,74,113,0,423,0.419327968643947,0.753992015968064
"7820","FI","Female",1,9,22370,15,5,2,3,0,1,8,1,3,5,5,3,5,2,5,3,69,800,0,113,0.906354018105718,-1.24600798403194
"7821","FI","Male",3,9,22375,180,5,2,3,6,3,8,1,9,8,8,7,7,2,4,7,71,323,0,323,0.906354018105718,0.753992015968064
"7822","FI","Male",1,9,22404,30,5,3,4,5,5,9,1,8,5,9,10,10,1,1,10,45,323,0,NA,0.906354018105718,-1.24600798403194
"7823","FI","Male",3,4,22415,0,5,NA,1,0,0,5,1,1,5,9,9,7,2,3,1,61,213,1,323,-1.52877622920314,0.753992015968064
"7824","FI","Female",2,8,22416,60,5,2,3,7,7,9,3,8,3,9,7,9,1,1,6,17,213,0,NA,0.419327968643947,-0.246007984031936
"7825","FI","Female",2,10,22418,10,5,3,1,5,5,8,1,8,NA,8,5,10,2,3,0,61,323,0,323,1.39338006756749,-0.246007984031936
"7826","FI","Female",2,9,22472,180,3,1,2,5,5,10,1,5,9,7,5,8,1,5,10,87,520,0,NA,0.906354018105718,-0.246007984031936
"7827","FI","Female",2,8,22497,15,5,2,2,7,7,8,3,7,5,9,8,8,1,5,8,16,213,0,NA,0.419327968643947,-0.246007984031936
"7828","FI","Male",1,9,22505,120,5,2,2,6,6,8,2,7,6,7,8,7,2,2,8,66,113,0,520,0.906354018105718,-1.24600798403194
"7829","FI","Female",2,9,22509,30,5,3,2,6,8,9,1,7,5,9,8,10,1,2,9,37,610,0,520,0.906354018105718,-0.246007984031936
"7830","FI","Female",2,9,22516,15,3,1,3,4,5,7,2,8,9,7,8,9,2,5,8,65,520,0,NA,0.906354018105718,-0.246007984031936
"7831","FI","Female",2,8,22542,90,2,2,1,2,2,8,1,3,8,5,7,8,2,2,9,73,323,0,213,0.419327968643947,-0.246007984031936
"7832","FI","Female",2,9,22552,60,5,2,3,4,6,10,1,7,5,6,8,8,2,3,5,49,520,0,NA,0.906354018105718,-0.246007984031936
"7833","FI","Female",1,10,22555,30,5,2,3,4,4,8,1,6,3,8,8,8,1,1,7,27,620,0,620,1.39338006756749,-1.24600798403194
"7834","FI","Male",2,9,22561,60,5,2,3,4,5,8,1,5,5,9,9,10,2,2,8,40,520,0,323,0.906354018105718,-0.246007984031936
"7835","FI","Male",2,9,22571,15,5,2,3,7,7,8,1,7,9,8,7,9,2,3,8,46,323,0,313,0.906354018105718,-0.246007984031936
"7836","FI","Male",2,8,22588,60,5,2,4,1,0,8,1,3,8,6,7,7,1,1,7,34,710,0,NA,0.419327968643947,-0.246007984031936
"7837","FI","Male",3,9,22604,30,5,3,2,6,6,7,1,6,4,7,6,8,4,4,7,73,113,0,113,0.906354018105718,0.753992015968064
"7838","FI","Male",2,10,22607,30,5,2,1,1,0,6,1,1,2,5,5,8,1,2,5,81,323,0,620,1.39338006756749,-0.246007984031936
"7839","FI","Female",1,10,22613,90,5,2,3,6,4,10,1,7,3,9,9,8,5,1,8,60,720,0,NA,1.39338006756749,-1.24600798403194
"7840","FI","Female",3,6,22630,60,3,2,2,5,5,8,1,3,1,5,7,9,1,2,4,73,323,0,520,-0.554724130279594,0.753992015968064
"7841","FI","Female",3,8,22632,30,1,2,2,8,7,10,1,7,10,8,9,9,1,1,9,83,213,0,NA,0.419327968643947,0.753992015968064
"7842","FI","Male",1,9,22636,60,3,1,2,7,8,9,1,9,5,8,8,8,2,3,8,76,620,0,620,0.906354018105718,-1.24600798403194
"7843","FI","Female",3,8,22658,120,1,1,2,7,7,9,1,7,10,7,8,7,2,2,9,88,313,0,NA,0.419327968643947,0.753992015968064
"7844","FI","Female",3,9,22666,45,4,3,2,7,7,8,1,9,5,9,9,9,3,3,8,73,520,0,520,0.906354018105718,0.753992015968064
"7845","FI","Female",2,9,22669,60,5,2,2,6,5,9,1,7,8,9,7,8,1,2,7,44,610,0,610,0.906354018105718,-0.246007984031936
"7846","FI","Female",3,8,22673,15,5,4,1,6,7,9,2,9,NA,8,8,7,1,1,6,40,323,0,NA,0.419327968643947,0.753992015968064
"7847","FI","Male",2,7,22687,60,5,2,3,7,7,7,1,7,7,7,7,8,2,3,7,30,620,0,NA,-0.0676980808178235,-0.246007984031936
"7848","FI","Male",2,7,22693,90,5,2,2,6,4,9,1,7,4,9,3,7,1,2,5,30,323,0,NA,-0.0676980808178235,-0.246007984031936
"7849","FI","Female",3,8,22728,120,1,3,1,5,5,8,1,5,10,7,8,5,2,2,4,75,520,0,520,0.419327968643947,0.753992015968064
"7850","FI","Male",1,9,22751,30,5,2,2,6,6,8,2,7,6,6,9,8,2,3,3,28,323,0,323,0.906354018105718,-1.24600798403194
"7851","FI","Female",2,9,22781,120,5,2,3,7,7,9,1,8,3,8,8,9,1,5,7,65,620,0,NA,0.906354018105718,-0.246007984031936
"7852","FI","Male",3,8,22791,45,2,3,2,4,5,5,1,5,5,6,8,7,4,4,5,72,113,0,113,0.419327968643947,0.753992015968064
"7853","FI","Female",1,9,22799,75,5,2,1,5,5,8,1,7,3,7,5,8,1,1,7,59,323,0,323,0.906354018105718,-1.24600798403194
"7854","FI","Male",2,10,22810,15,2,2,1,5,3,5,1,3,8,5,9,8,4,4,5,74,113,0,323,1.39338006756749,-0.246007984031936
"7855","FI","Male",3,9,22811,180,5,2,3,8,8,8,1,8,0,9,7,8,2,4,7,67,323,0,423,0.906354018105718,0.753992015968064
"7856","FI","Female",3,10,22817,210,5,2,3,7,7,9,1,8,10,8,7,9,2,2,9,75,610,0,520,1.39338006756749,0.753992015968064
"7857","FI","Male",1,9,22830,10,5,4,1,NA,NA,NA,1,NA,NA,8,9,8,2,2,6,22,323,1,NA,0.906354018105718,-1.24600798403194
"7858","FI","Female",3,6,22836,60,5,1,2,7,7,8,1,8,6,9,3,7,1,2,6,49,520,0,NA,-0.554724130279594,0.753992015968064
"7859","FI","Male",2,10,22839,30,5,2,3,5,5,9,1,8,6,9,8,7,2,3,10,59,323,0,620,1.39338006756749,-0.246007984031936
"7860","FI","Male",1,9,22845,40,5,2,3,6,7,9,1,8,7,9,9,10,2,2,5,32,710,0,620,0.906354018105718,-1.24600798403194
"7861","FI","Male",2,9,22858,60,5,3,2,4,4,5,1,6,5,6,8,7,2,3,5,62,323,0,NA,0.906354018105718,-0.246007984031936
"7862","FI","Female",2,8,22860,120,5,1,3,8,8,8,2,9,5,9,8,8,1,1,8,45,610,0,NA,0.419327968643947,-0.246007984031936
"7863","FI","Male",2,10,22873,10,5,3,2,3,3,8,1,4,6,4,8,8,1,3,7,49,323,0,620,1.39338006756749,-0.246007984031936
"7864","FI","Female",2,8,22889,30,1,2,2,6,6,7,1,5,4,8,8,8,2,3,8,84,323,0,NA,0.419327968643947,-0.246007984031936
"7865","FI","Female",2,9,22892,15,5,2,3,6,7,8,1,7,6,9,7,8,1,1,8,41,720,0,710,0.906354018105718,-0.246007984031936
"7866","FI","Female",1,10,22901,15,5,3,2,6,6,9,1,7,7,9,9,8,1,3,8,46,720,0,720,1.39338006756749,-1.24600798403194
"7867","FI","Male",2,7,22903,240,5,2,2,6,6,8,1,7,0,8,7,7,3,4,6,80,620,0,NA,-0.0676980808178235,-0.246007984031936
"7868","FI","Female",2,8,22913,60,2,3,1,7,7,8,1,7,9,8,7,8,2,3,9,80,610,0,NA,0.419327968643947,-0.246007984031936
"7869","FI","Female",3,10,22932,60,5,2,2,5,5,7,1,9,6,6,9,5,5,4,9,80,323,0,423,1.39338006756749,0.753992015968064
"7870","FI","Male",3,9,22941,60,5,1,2,6,6,10,1,8,0,9,8,9,1,2,9,64,323,0,323,0.906354018105718,0.753992015968064
"7871","FI","Female",2,8,22947,10,5,3,2,6,7,9,1,6,7,7,7,9,3,2,8,55,610,0,NA,0.419327968643947,-0.246007984031936
"7872","FI","Female",2,8,22949,45,5,3,2,5,5,8,1,6,3,6,7,7,1,1,7,26,620,0,NA,0.419327968643947,-0.246007984031936
"7873","FI","Female",2,10,22957,10,5,2,1,9,9,8,2,7,8,10,10,9,2,1,8,28,323,0,323,1.39338006756749,-0.246007984031936
"7874","FI","Male",2,8,22959,90,5,2,3,7,7,8,1,8,3,7,8,7,3,3,8,63,720,0,323,0.419327968643947,-0.246007984031936
"7875","FI","Male",2,5,23004,30,1,2,2,4,5,8,1,4,6,7,7,8,2,3,8,69,213,0,NA,-1.04175017974137,-0.246007984031936
"7876","FI","Male",1,9,23008,60,5,2,4,8,6,9,1,8,6,8,8,7,1,1,7,44,710,0,800,0.906354018105718,-1.24600798403194
"7877","FI","Female",2,9,23047,100,5,2,1,2,2,8,1,3,7,9,6,9,5,2,8,72,610,0,NA,0.906354018105718,-0.246007984031936
"7878","FI","Female",2,8,23048,60,5,2,4,7,7,8,1,7,5,9,6,8,1,2,5,32,610,0,323,0.419327968643947,-0.246007984031936
"7879","FI","Male",3,4,23050,30,5,3,2,3,2,7,2,3,NA,5,9,9,2,4,4,29,520,0,NA,-1.52877622920314,0.753992015968064
"7880","FI","Male",2,9,23058,0,5,1,3,5,6,9,1,7,4,9,7,5,1,2,8,60,620,0,NA,0.906354018105718,-0.246007984031936
"7881","FI","Male",3,6,23060,120,3,3,NA,4,4,8,2,5,NA,7,8,7,3,4,7,63,423,0,NA,-0.554724130279594,0.753992015968064
"7882","FI","Male",3,7,23065,60,5,2,2,5,4,7,3,7,6,7,8,8,1,2,6,47,323,0,NA,-0.0676980808178235,0.753992015968064
"7883","FI","Male",2,9,23076,60,5,2,3,7,7,10,1,9,5,10,8,7,1,1,7,29,323,0,NA,0.906354018105718,-0.246007984031936
"7884","FI","Male",3,5,23084,60,5,2,3,4,4,5,1,5,1,7,7,9,4,2,5,65,213,0,NA,-1.04175017974137,0.753992015968064
"7885","FI","Male",4,8,23088,90,5,1,2,7,7,9,1,7,8,8,8,9,1,1,7,55,620,0,720,0.419327968643947,1.75399201596806
"7886","FI","Female",2,8,23090,120,5,1,4,7,6,8,1,10,6,8,8,8,1,1,2,72,620,0,NA,0.419327968643947,-0.246007984031936
"7887","FI","Female",3,9,23091,120,5,1,3,5,6,8,1,8,3,8,8,8,1,1,9,65,800,0,NA,0.906354018105718,0.753992015968064
"7888","FI","Female",2,8,23092,10,5,3,5,3,2,8,1,2,5,7,5,4,1,2,9,44,720,0,710,0.419327968643947,-0.246007984031936
"7889","FI","Male",2,8,23109,60,5,2,3,6,5,8,1,7,4,8,6,3,2,2,4,28,620,0,620,0.419327968643947,-0.246007984031936
"7890","FI","Male",2,8,23135,30,4,3,2,1,1,2,1,1,7,2,5,5,2,3,7,31,323,0,NA,0.419327968643947,-0.246007984031936
"7891","FI","Female",3,9,23141,90,1,3,2,5,5,NA,1,8,NA,8,NA,9,1,NA,10,90,323,0,NA,0.906354018105718,0.753992015968064
"7892","FI","Female",2,8,23147,120,5,1,3,7,7,9,1,7,2,8,7,8,1,1,7,39,720,0,720,0.419327968643947,-0.246007984031936
"7893","FI","Female",1,9,23153,15,5,1,3,9,8,10,3,8,5,9,9,8,1,1,9,16,213,0,NA,0.906354018105718,-1.24600798403194
"7894","FI","Female",3,7,23184,60,5,2,3,3,3,5,1,5,7,7,8,6,2,4,9,75,620,0,NA,-0.0676980808178235,0.753992015968064
"7895","FI","Female",1,9,23194,10,5,3,1,8,8,10,1,9,6,8,7,9,2,2,10,63,423,0,323,0.906354018105718,-1.24600798403194
"7896","FI","Male",3,7,23212,10,3,2,2,3,4,7,1,3,6,6,6,7,2,3,6,80,323,0,323,-0.0676980808178235,0.753992015968064
"7897","FI","Female",2,8,23218,15,5,3,2,7,7,8,1,8,6,9,7,8,3,3,8,42,323,0,720,0.419327968643947,-0.246007984031936
"7898","FI","Female",3,8,23263,90,1,2,1,8,7,8,1,8,7,7,8,7,2,4,9,83,323,0,113,0.419327968643947,0.753992015968064
"7899","FI","Female",2,9,23276,30,5,3,2,7,7,9,1,8,9,8,7,7,1,1,8,62,520,0,323,0.906354018105718,-0.246007984031936
"7900","FI","Male",3,7,23290,30,5,3,1,2,2,7,1,3,NA,4,5,5,1,2,5,55,213,0,323,-0.0676980808178235,0.753992015968064
"7901","FI","Female",2,9,23309,5,5,3,2,6,6,9,1,8,7,9,7,9,2,3,5,45,720,0,720,0.906354018105718,-0.246007984031936
"7902","FI","Male",3,9,23334,60,5,2,2,3,3,7,1,3,5,5,3,3,1,3,6,63,323,0,323,0.906354018105718,0.753992015968064
"7903","FI","Female",1,8,23343,60,5,3,2,6,6,8,1,7,5,8,9,9,2,2,6,45,520,0,323,0.419327968643947,-1.24600798403194
"7904","FI","Female",4,3,23344,10,5,2,2,4,5,5,1,5,2,6,4,7,1,1,6,36,620,1,NA,-2.01580227866491,1.75399201596806
"7905","FI","Female",3,8,23349,60,3,2,1,7,5,6,2,5,5,8,7,8,2,2,5,82,113,0,323,0.419327968643947,0.753992015968064
"7906","FI","Male",2,9,23351,30,5,3,4,7,7,9,1,8,3,9,8,9,1,2,7,43,620,0,720,0.906354018105718,-0.246007984031936
"7907","FI","Male",1,8,23355,90,5,2,3,5,5,10,1,5,8,3,7,6,1,2,2,23,313,0,620,0.419327968643947,-1.24600798403194
"7908","FI","Male",2,9,23368,30,5,3,3,7,7,10,1,8,NA,9,8,9,1,1,0,28,323,0,720,0.906354018105718,-0.246007984031936
"7909","FI","Male",1,9,23383,0,5,1,3,1,3,8,1,2,8,7,6,8,1,2,8,45,720,0,720,0.906354018105718,-1.24600798403194
"7910","FI","Male",2,9,23400,30,5,2,3,7,7,9,1,9,4,8,5,7,1,1,7,41,610,0,323,0.906354018105718,-0.246007984031936
"7911","FI","Male",2,9,23402,60,5,2,2,5,5,8,1,8,5,7,9,10,2,5,9,71,323,0,323,0.906354018105718,-0.246007984031936
"7912","FI","Female",2,9,23411,60,5,1,2,4,5,9,1,7,3,4,5,6,1,1,5,63,620,1,520,0.906354018105718,-0.246007984031936
"7913","FI","Female",3,8,23419,60,5,2,2,6,5,7,1,7,8,7,7,8,3,5,8,68,323,0,710,0.419327968643947,0.753992015968064
"7914","FI","Male",2,8,23445,60,5,1,3,4,2,6,1,3,6,7,6,8,2,1,8,43,710,0,213,0.419327968643947,-0.246007984031936
"7915","FI","Female",2,9,23472,270,2,2,2,6,6,9,1,7,7,8,9,10,2,2,9,73,323,0,710,0.906354018105718,-0.246007984031936
"7916","FI","Male",2,9,23479,90,5,3,1,6,6,8,1,7,8,8,8,9,1,2,6,33,720,0,720,0.906354018105718,-0.246007984031936
"7917","FI","Male",3,8,23482,30,5,2,2,5,5,9,1,6,6,8,4,8,1,2,1,39,323,0,323,0.419327968643947,0.753992015968064
"7918","FI","Male",2,7,23493,60,5,2,2,6,6,9,1,6,7,8,8,7,2,2,9,39,720,0,NA,-0.0676980808178235,-0.246007984031936
"7919","FI","Female",2,8,23516,180,5,2,2,7,7,7,1,8,5,8,9,9,1,1,8,53,610,0,323,0.419327968643947,-0.246007984031936
"7920","FI","Female",3,9,23539,60,5,1,3,8,7,9,1,8,3,8,8,9,1,1,8,58,800,0,720,0.906354018105718,0.753992015968064
"7921","FI","Female",2,8,23557,30,5,3,2,5,4,6,1,6,5,8,8,8,1,1,7,36,720,0,NA,0.419327968643947,-0.246007984031936
"7922","FI","Female",3,7,23568,45,5,2,2,6,6,8,1,8,4,7,5,8,2,3,7,70,213,0,NA,-0.0676980808178235,0.753992015968064
"7923","FI","Female",5,3,23572,30,1,3,1,1,2,8,2,2,3,3,3,8,1,3,1,78,113,0,NA,-2.01580227866491,2.75399201596806
"7924","FI","Female",4,3,23573,180,5,3,1,3,3,10,1,8,4,8,1,9,1,1,8,58,610,0,NA,-2.01580227866491,1.75399201596806
"7925","FI","Female",3,8,23592,10,3,2,2,3,4,8,1,5,NA,5,8,8,5,5,2,61,323,0,323,0.419327968643947,0.753992015968064
"7926","FI","Male",2,9,23609,15,2,4,2,5,5,5,1,7,6,6,9,8,3,2,7,69,213,0,323,0.906354018105718,-0.246007984031936
"7927","FI","Male",2,9,23633,120,5,2,2,4,5,9,1,2,10,7,4,8,2,3,5,69,323,0,NA,0.906354018105718,-0.246007984031936
"7928","FI","Female",2,8,23634,30,5,3,1,1,1,2,1,4,2,5,8,8,1,2,7,51,620,0,520,0.419327968643947,-0.246007984031936
"7929","FI","Male",2,9,23640,60,5,2,2,8,8,8,3,10,7,8,6,7,3,2,8,20,213,0,NA,0.906354018105718,-0.246007984031936
